     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       400,         1,         0,    4.39,bposd,b265715279732a7732131d3c8332c0c062bb5419c215c7fd93abdcdd039ee904,"{""d"":9,""p"":0.005,""rounds"":9}",
       292,        16,         0,    5.52,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
      1200,        14,         0,    11.8,bposd,b265715279732a7732131d3c8332c0c062bb5419c215c7fd93abdcdd039ee904,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,        13,         0,    8.05,bplsd,3efb8e26e06ef7662744bffcc03634bbffc5344645e8a40b1abecd4a0841755d,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,        21,         0,    10.1,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
       110,         4,         0,    2.16,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
       300,         8,         0,    3.36,bplsd,3efb8e26e06ef7662744bffcc03634bbffc5344645e8a40b1abecd4a0841755d,"{""d"":9,""p"":0.005,""rounds"":9}",
        26,         0,         0,   0.623,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
       800,        33,         0,    13.2,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
        39,         0,         0,   0.752,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,        20,         0,    7.10,bplsd,3efb8e26e06ef7662744bffcc03634bbffc5344645e8a40b1abecd4a0841755d,"{""d"":9,""p"":0.005,""rounds"":9}",
       100,         3,         0,   0.123,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
        10,         0,         0,   0.407,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,         6,         0,   0.218,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
        11,         1,         0,   0.400,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
      6000,        34,         0,    50.1,belief_find,f6e3eef02fb0802cdfe9b6eb430c7510e949ef4888b1dc8a5bc707a7c8c88878,"{""d"":9,""p"":0.003,""rounds"":9}",
        39,         1,         0,   0.788,belief_find,91d48873c47ea346a3fbcae4fb6c395024980e5d0fefcfe332c3382431630d59,"{""d"":9,""p"":0.005,""rounds"":9}",
       600,        22,         0,   0.503,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         4,         0,   0.148,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       300,        19,         0,   0.283,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         6,         0,   0.205,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        30,         0,   0.561,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,        14,         0,   0.223,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       364,        17,         0,   0.483,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
        57,         4,         0,   0.118,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        29,         0,   0.731,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
      1100,        39,         0,    1.02,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         2,         0,   0.082,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        30,         0,   0.735,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,        14,         0,   0.160,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         5,         0,   0.157,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         4,         0,   0.498,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        27,         0,   0.363,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       245,        10,         0,   0.116,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
         4,         0,         0,   0.028,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         3,         0,   0.669,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
      1000,        47,         0,   0.516,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
         7,         0,         0,   0.076,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         3,         0,   0.406,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,        12,         0,   0.787,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,        11,         0,   0.734,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,        14,         0,    1.30,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
       196,         5,         0,   0.781,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       400,        20,         0,    1.41,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       284,         9,         0,    1.09,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
      2000,        24,         0,    18.5,bposd,b265715279732a7732131d3c8332c0c062bb5419c215c7fd93abdcdd039ee904,"{""d"":9,""p"":0.005,""rounds"":9}",
        66,         2,         0,   0.310,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
        32,         2,         0,   0.267,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       800,        34,         0,    2.72,bposd,734dddc5425841a2c8f167af36b2d427dcf29f3d659e1558ced5caef27f37333,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         9,         0,   0.570,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
       222,        13,         0,    1.34,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
        15,         0,         0,   0.202,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         4,         0,    1.08,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
        50,         2,         0,   0.431,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        39,         0,    3.50,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,        11,         0,    1.11,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
        48,         3,         0,   0.358,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,        10,         0,   0.446,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
       200,        13,         0,   0.860,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
       600,        42,         0,    3.56,belief_find,67fb5eb2a748ae75dfc579d14c198e78521548d400d275a622afc475ccc61ad0,"{""d"":7,""p"":0.007,""rounds"":7}",
       276,        16,         0,    1.05,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
      2027,        21,         0,    17.7,bposd,b265715279732a7732131d3c8332c0c062bb5419c215c7fd93abdcdd039ee904,"{""d"":9,""p"":0.005,""rounds"":9}",
        29,         4,         0,   0.229,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         2,         0,    1.14,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       817,        18,         0,    10.8,bplsd,3efb8e26e06ef7662744bffcc03634bbffc5344645e8a40b1abecd4a0841755d,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,        13,         0,    1.98,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,         7,         0,    1.95,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        48,         0,    2.57,bplsd,9c33313500c8938538e21d8fb78b51c0cb70eda9bb6a87dd111f17409b9703b0,"{""d"":7,""p"":0.007,""rounds"":7}",
       100,         6,         0,   0.107,bposd,3f20e95edaf2a47925d135cb521ef2af88e5f44b572ebc573668f77bbfecf5f7,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        18,         0,   0.218,bposd,3f20e95edaf2a47925d135cb521ef2af88e5f44b572ebc573668f77bbfecf5f7,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,        35,         0,   0.562,bposd,3f20e95edaf2a47925d135cb521ef2af88e5f44b572ebc573668f77bbfecf5f7,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       100,        10,         0,    2.45,bplsd,d40b0571a9b8bce21bc866d8d5fcbd18f7386531295bce4059aaae9c8972678e,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        12,         0,    1.91,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,        10,         0,    2.54,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       646,        42,         0,   0.590,bposd,3f20e95edaf2a47925d135cb521ef2af88e5f44b572ebc573668f77bbfecf5f7,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       292,        15,         0,    2.70,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       400,        13,         0,    3.55,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
         3,         0,         0,   0.298,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
         4,         0,         0,   0.309,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
         6,         0,         0,   0.365,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
        10,         1,         0,   0.375,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,        17,         0,    2.52,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
      1800,        53,         0,    19.7,bplsd,3efb8e26e06ef7662744bffcc03634bbffc5344645e8a40b1abecd4a0841755d,"{""d"":9,""p"":0.005,""rounds"":9}",
       100,         7,         0,   0.110,belief_find,cfb0d0fcb1485b110b6711cdc05444de3a9c8446dd1450006446761cb11a1028,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        12,         0,   0.308,belief_find,cfb0d0fcb1485b110b6711cdc05444de3a9c8446dd1450006446761cb11a1028,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        18,         0,    4.84,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        17,         0,    4.91,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        52,         0,   0.814,belief_find,cfb0d0fcb1485b110b6711cdc05444de3a9c8446dd1450006446761cb11a1028,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       800,        38,         0,    6.93,bposd,67e16e633865eded239743cf0c12b6abb373dfc8baa6661cfbaf9c36934e72ef,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,         5,         0,   0.063,bplsd,f2eb9ad97c60e30386b2e2b3dda76c245e32b5138e5135f175754195c7bfa5c0,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        11,         0,   0.192,bplsd,f2eb9ad97c60e30386b2e2b3dda76c245e32b5138e5135f175754195c7bfa5c0,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
      3200,        35,         0,    27.8,bposd,b265715279732a7732131d3c8332c0c062bb5419c215c7fd93abdcdd039ee904,"{""d"":9,""p"":0.005,""rounds"":9}",
       388,        42,         0,   0.512,belief_find,cfb0d0fcb1485b110b6711cdc05444de3a9c8446dd1450006446761cb11a1028,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       300,        34,         0,   0.184,bplsd,f2eb9ad97c60e30386b2e2b3dda76c245e32b5138e5135f175754195c7bfa5c0,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       600,        51,         0,   0.348,bplsd,f2eb9ad97c60e30386b2e2b3dda76c245e32b5138e5135f175754195c7bfa5c0,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        13,         0,    6.01,bplsd,d40b0571a9b8bce21bc866d8d5fcbd18f7386531295bce4059aaae9c8972678e,"{""d"":9,""p"":0.007,""rounds"":9}",
       600,        57,         0,   0.413,bplsd,f2eb9ad97c60e30386b2e2b3dda76c245e32b5138e5135f175754195c7bfa5c0,"{""d"":5,""p"":0.009000000000000001,""rounds"":5}",
       200,        19,         0,    6.34,bplsd,d40b0571a9b8bce21bc866d8d5fcbd18f7386531295bce4059aaae9c8972678e,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,        13,         0,   0.463,bposd,27c988a457e547e6865d65103af65353ced739851a4b36947fa59744f1b70b35,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,        18,         0,   0.884,belief_find,6bab7c20c5ac19b7668a69d882a18494225191102316125848c8926ca7869219,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       139,         7,         0,    3.28,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
        85,         7,         0,    2.11,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,        14,         0,   0.741,bplsd,0d8527adb98215888bd468fd22fe6a7479ec9d9af8ea44c1b4883baabee2d6f3,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,         5,         0,    4.64,bplsd,d40b0571a9b8bce21bc866d8d5fcbd18f7386531295bce4059aaae9c8972678e,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        22,         0,   0.811,bposd,27c988a457e547e6865d65103af65353ced739851a4b36947fa59744f1b70b35,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,        10,         0,   0.431,bposd,27c988a457e547e6865d65103af65353ced739851a4b36947fa59744f1b70b35,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
        15,         4,         0,   0.572,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        25,         0,   0.812,bposd,27c988a457e547e6865d65103af65353ced739851a4b36947fa59744f1b70b35,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
        36,         3,         0,   0.239,bposd,27c988a457e547e6865d65103af65353ced739851a4b36947fa59744f1b70b35,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
        47,         5,         0,   0.424,belief_find,6bab7c20c5ac19b7668a69d882a18494225191102316125848c8926ca7869219,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       261,        34,         0,   0.992,bposd,27c988a457e547e6865d65103af65353ced739851a4b36947fa59744f1b70b35,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       158,        20,         0,    3.70,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        32,         0,    1.58,belief_find,6bab7c20c5ac19b7668a69d882a18494225191102316125848c8926ca7869219,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
        88,        15,         0,   0.757,belief_find,6bab7c20c5ac19b7668a69d882a18494225191102316125848c8926ca7869219,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
         5,         1,         0,   0.176,belief_find,6bab7c20c5ac19b7668a69d882a18494225191102316125848c8926ca7869219,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       200,        34,         0,    1.53,belief_find,6bab7c20c5ac19b7668a69d882a18494225191102316125848c8926ca7869219,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
        91,        11,         0,    3.31,bplsd,d40b0571a9b8bce21bc866d8d5fcbd18f7386531295bce4059aaae9c8972678e,"{""d"":9,""p"":0.007,""rounds"":9}",
       200,        25,         0,    1.53,bplsd,0d8527adb98215888bd468fd22fe6a7479ec9d9af8ea44c1b4883baabee2d6f3,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,        20,         0,   0.872,bplsd,0d8527adb98215888bd468fd22fe6a7479ec9d9af8ea44c1b4883baabee2d6f3,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       200,        25,         0,    1.28,bplsd,0d8527adb98215888bd468fd22fe6a7479ec9d9af8ea44c1b4883baabee2d6f3,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       106,         9,         0,    2.65,belief_find,c6837da57704b033e10f01c530517e6ed30bf74f6962ff11683a328fa6f44890,"{""d"":9,""p"":0.007,""rounds"":9}",
       100,        13,         0,   0.944,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       175,        16,         0,   0.852,bplsd,0d8527adb98215888bd468fd22fe6a7479ec9d9af8ea44c1b4883baabee2d6f3,"{""d"":7,""p"":0.009000000000000001,""rounds"":7}",
       100,        14,         0,   0.854,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       200,        19,         0,    1.45,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       200,        21,         0,    1.50,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       100,        23,         0,    2.77,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
        32,         3,         0,   0.409,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       139,        16,         0,    1.09,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
         8,         1,         0,   0.250,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       139,        19,         0,    1.06,bposd,4037ce31d75ec9e31fab94344cdcf95e95f5a97bd667f871d0f036916a7b3b28,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       100,        23,         0,    4.33,bplsd,263dc482a2ed49f0cb96e92b5af3e1b9f02aaead3e33f2725d36e721ba5d8e65,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       133,        29,         0,    3.12,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
        21,         2,         0,   0.599,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
        23,         3,         0,   0.638,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
      4800,        49,         0,    36.9,bposd,b265715279732a7732131d3c8332c0c062bb5419c215c7fd93abdcdd039ee904,"{""d"":9,""p"":0.005,""rounds"":9}",
       200,        38,         0,    4.53,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
        16,         4,         0,   0.564,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
        19,         4,         0,   0.592,belief_find,4c6b04d440614b8336cdfe3241c2118cdebdd2e51ab4cd69a3b6a24dee2825a3,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       600,        53,         0,    12.9,bplsd,d40b0571a9b8bce21bc866d8d5fcbd18f7386531295bce4059aaae9c8972678e,"{""d"":9,""p"":0.007,""rounds"":9}",
       133,        28,         0,    7.40,bplsd,263dc482a2ed49f0cb96e92b5af3e1b9f02aaead3e33f2725d36e721ba5d8e65,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
       200,        47,         0,    8.62,bplsd,263dc482a2ed49f0cb96e92b5af3e1b9f02aaead3e33f2725d36e721ba5d8e65,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
        30,         8,         0,    1.46,bplsd,263dc482a2ed49f0cb96e92b5af3e1b9f02aaead3e33f2725d36e721ba5d8e65,"{""d"":9,""p"":0.009000000000000001,""rounds"":9}",
